customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure
2115,Shannon,Pflieger,Male,17,1975/8/31,Food Chemist,Health,Mass Customer,N,/dev/null; touch /tmp/blns.fail ; echo,Yes,17
2116,Wyndham,Ecob,Male,81,1979/1/20,Research Associate,Financial Services,Affluent Customer,N,1;DROP TABLE users,Yes,9
2117,Llywellyn,Christall,Male,76,1995/6/14,Computer Systems Analyst I,Health,Affluent Customer,N,-1.00E+02,No,3
2118,Ulrick,Calyton,Male,29,1978/7/22,Developer III,n/a,High Net Worth,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },No,7
2119,Dorise,Bellon,Female,51,1985/3/1,Senior Cost Accountant,Financial Services,Mass Customer,N,Z????????A????????L??????????G??O?????,No,17
2120,Clare,Attoe,Male,80,1997/1/3,Web Designer III,Manufacturing,Mass Customer,N,?????(???????,No,1
2121,Clarita,Jaqueminet,Female,35,1989/2/15,Nurse,Financial Services,Mass Customer,N,0/0,Yes,22
2122,Osborne,Nawton,Male,85,1973/1/27,Registered Nurse,Health,High Net Worth,N,null,Yes,11
2123,Shirley,Negal,Female,36,1993/3/19,Software Engineer II,Manufacturing,Affluent Customer,N,??,No,2
2124,Damien,Bartczak,Male,17,1978/1/30,,Retail,High Net Worth,N,-1.00E+00,No,18
2125,Laurene,Linstead,Female,9,1975/1/27,VP Quality Control,Financial Services,High Net Worth,N,',No,18
2126,Hugibert,Getcliff,Male,65,1958/3/29,Product Engineer,Health,Mass Customer,N,(??????????????? ?????),Yes,17
2127,Wanids,Baudet,Female,66,1974/2/15,Web Designer I,Manufacturing,Mass Customer,N,??????????,No,7
2128,Gregorius,Cockram,Male,31,1976/9/25,Data Coordiator,Property,Affluent Customer,N,?????????,Yes,16
2129,Barron,Waszkiewicz,Male,26,1980/10/7,Electrical Engineer,Manufacturing,High Net Worth,N,-$1.00,No,3
2130,Evangelina,Coxhell,Female,95,1990/1/1,Structural Engineer,Property,High Net Worth,N,"__??(,_,*)",Yes,16
2131,Nettle,Painter,Female,12,1971/3/21,Payment Adjustment Coordinator,n/a,Mass Customer,N,?,Yes,7
2132,Davina,Dougary,Female,16,1985/2/2,Human Resources Manager,Financial Services,High Net Worth,N,00??$-,Yes,22
2133,Clarissa,Blaisdale,Female,44,1998/1/20,General Manager,Financial Services,High Net Worth,N,"__??(,_,*)",No,3
2134,Crosby,Ruoff,Male,16,2000/2/21,Nurse,Manufacturing,Affluent Customer,N,??????????????????????,No,2
2135,Teador,Laurant,Male,97,1980/9/18,Structural Engineer,n/a,Mass Customer,N,/dev/null; touch /tmp/blns.fail ; echo,Yes,15
2136,Heather,Golsworthy,Female,21,1965/7/12,Office Assistant I,Health,High Net Worth,N,?????????????????,Yes,5
2137,Renie,,Female,46,1971/6/22,Chemical Engineer,Manufacturing,Affluent Customer,N,?,No,5
2138,Jonell,Gon,Female,23,1978/11/28,Graphic Designer,Manufacturing,High Net Worth,N,??????????????????,No,15
2139,Carolina,Brands,Female,87,1982/2/6,Accountant II,IT,Affluent Customer,N,"??????????????????, ?????????? ???????????, ????? ?????????????????, ???????? ????????????",Yes,7
2140,Hilario,Ramsdell,Male,59,1976/9/30,Help Desk Operator,Telecommunications,High Net Worth,N,<svg><script>0<1>alert('XSS')</script>,No,21
2141,Georgie,Bruggen,Female,50,1964/8/21,Programmer I,Financial Services,High Net Worth,N,??????,Yes,4
2142,Marti,McComish,Female,61,1979/7/2,Biostatistician IV,n/a,Affluent Customer,N,???,No,7
2143,Napoleon,Terron,Male,53,1963/12/23,Business Systems Development Analyst,n/a,High Net Worth,N,Z????????A????????L??????????G??O?????,Yes,10
2144,Maureene,Kingstne,Female,12,1978/4/11,Office Assistant IV,Property,Mass Customer,N,"??????????????????, ?????????? ???????????, ????? ?????????????????, ???????? ????????????",Yes,9
2145,Adrea,Quittonden,Female,44,1959/11/11,Librarian,Entertainment,Affluent Customer,N,???????,Yes,19
2146,Timmie,Lenden,Male,75,1967/1/25,,n/a,Mass Customer,N,???,No,13
2147,Franzen,Kielty,Male,42,1998/11/4,Engineer IV,n/a,High Net Worth,N,$1.00,Yes,1
2148,Annis,Freeth,Female,78,1989/3/20,Engineer I,Manufacturing,Mass Customer,N,Z????????A????????L??????????G??O?????,Yes,15
2149,Lana,Druce,Female,26,1978/5/19,Professor,n/a,High Net Worth,N,-1.00E+02,No,6
2150,Huntlee,Pashba,Male,75,1959/9/5,,Retail,Affluent Customer,N,(??????????????? ?????),Yes,8
2151,Herrick,Gammett,Male,9,1986/10/23,,Entertainment,Affluent Customer,N,???? ? ? ? ? ? ? ? ? ? ? ? ? ? ?,No,6
2152,Junina,Labone,Female,40,1968/11/5,Database Administrator III,Manufacturing,Mass Customer,N,??,Yes,19
2153,Jimmy,,Male,22,1986/10/13,Financial Analyst,Financial Services,Mass Customer,N,?,No,10
2154,Bird,Bolf,Female,86,1980/1/8,Chemical Engineer,Manufacturing,High Net Worth,N,???????????????,No,6
2155,Fayth,Millions,Female,24,1964/1/9,Data Coordiator,n/a,Mass Customer,N,(???????????????? ?????,No,14
2156,Darill,Mowday,Male,96,1977/4/8,Desktop Support Technician,Retail,Mass Customer,N,1'; DROP TABLE users--,Yes,18
2157,Alidia,Petyankin,Female,52,1978/1/30,Community Outreach Specialist,Property,Mass Customer,N,??test??,No,19
2158,Caesar,Begbie,Male,11,1960/12/18,Physical Therapy Assistant,Entertainment,Mass Customer,N,<img src=x onerror=alert('hi') />,No,6
2159,Godfrey,Bottini,Male,19,1963/10/5,,n/a,High Net Worth,N,???????????????? ????????????????,Yes,6
2160,Kettie,Cantopher,Female,64,1971/6/26,Recruiter,Health,Mass Customer,N,0/0,Yes,15
2161,Tommie,Mardle,Male,35,1998/1/14,,Financial Services,Mass Customer,N,??????????????,No,4
2162,Andrew,Blunt,Male,49,1974/5/9,Paralegal,Financial Services,High Net Worth,N,',Yes,10
2163,Tim,Guilliatt,Male,41,1996/12/25,VP Product Management,n/a,Mass Customer,N,`?????????????????????,Yes,6
2164,Toinette,Clementson,Female,12,1973/8/16,Financial Analyst,Financial Services,Mass Customer,N,(???? ? ????),Yes,18
2165,Marlie,Teesdale,U,16,,Civil Engineer,Manufacturing,Affluent Customer,N,,No,
2166,Mareah,Woodnutt,Female,78,1984/11/9,Nurse,Property,Mass Customer,N,?,No,16
2167,Laina,Semorad,Female,31,1997/7/11,Librarian,Entertainment,Mass Customer,N,,No,1
2168,Levon,Woollard,Male,83,1974/11/16,VP Accounting,Financial Services,Mass Customer,N,?,Yes,17
2169,Jarrad,Atwell,Male,80,1979/2/28,Senior Financial Analyst,Financial Services,Mass Customer,N,???? ? ? ? ? ? ? ? ? ? ? ? ? ? ?,No,18
2170,Dewitt,Laight,Male,27,1963/4/27,Geological Engineer,Manufacturing,Affluent Customer,N,../../../../../../../../../../../etc/passwd%00,No,6
2171,Laryssa,Maes,Female,21,1970/2/10,Pharmacist,Health,High Net Worth,N,?? ? ? ?,No,10
2172,Emmery,Angrock,Male,6,1979/1/5,Information Systems Manager,Health,Affluent Customer,N,??(???????)??:*:,Yes,13
2173,Gracia,McAteer,Female,27,1976/9/21,Help Desk Technician,IT,Mass Customer,N,??????,Yes,22
2174,Rock,Vickerstaff,Male,32,1962/9/21,Account Executive,Argiculture,High Net Worth,N,1/0,No,11
2175,Elvyn,Bullas,Male,23,1985/11/1,Web Developer III,Health,Mass Customer,N,??????????????,No,13
2176,Josie,Gallemore,Female,79,1962/11/9,Accountant II,Property,High Net Worth,N,-1,Yes,12
2177,Waverly,Creebo,Male,35,1977/10/8,Social Worker,Health,Mass Customer,N,0,No,9
2178,Veriee,Colthard,Female,20,1954/3/18,Mechanical Systems Engineer,Retail,Mass Customer,N,0???? 1???? 2???? 3???? 4???? 5???? 6???? 7???? 8???? 9???? ?,No,12
2179,Benson,cornhill,Male,15,1960/8/20,Desktop Support Technician,Manufacturing,Mass Customer,N,,No,17
2180,Urbanus,Trevaskus,Male,98,1960/1/11,Chief Design Engineer,n/a,High Net Worth,N,??????????,Yes,13
2181,Tobe,Roxby,Male,99,1974/7/17,Account Executive,IT,Mass Customer,N,???????????????,Yes,8
2182,Symon,Minchin,Male,47,1967/4/23,Assistant Media Planner,Entertainment,High Net Worth,N,"""'",Yes,16
2183,Jillie,Fyndon,Female,61,1972/2/7,Programmer Analyst IV,Manufacturing,Mass Customer,N,??????,Yes,7
2184,Lamar,Gladman,Male,49,1971/12/5,Statistician III,Health,Mass Customer,N,??? ???? ??? ??? ??? ???,No,11
2185,Gayle,Gridley,Female,40,1963/10/15,Human Resources Assistant II,Property,Mass Customer,N,(???????????????? ?????,No,19
2186,Carolina,Sexty,Female,61,1963/3/18,Clinical Specialist,Health,High Net Worth,N,?????(???????,No,5
2187,Brunhilde,Kendall,Female,52,1997/12/27,Budget/Accounting Analyst I,Health,Mass Customer,N,-1,No,2
2188,Zonnya,Fayter,Female,85,1972/4/3,Nurse Practicioner,n/a,Mass Customer,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,No,17
2189,Thedric,,Male,43,1998/2/25,Safety Technician II,Financial Services,High Net Worth,N,??????????????,No,4
2190,Maressa,Kondrachenko,Female,77,1979/4/17,,IT,Affluent Customer,N,!@#$%^&*(),No,13
2191,Alley,Fitchell,Male,2,1976/5/11,Payment Adjustment Coordinator,n/a,Mass Customer,N,(??????????????? ?????),Yes,4
2192,Hubie,Leipold,Male,93,1966/8/27,Staff Accountant II,n/a,Mass Customer,N,"??????????????????, ?????????? ???????????, ????? ?????????????????, ???????? ????????????",No,14
2193,Roldan,Carrington,Male,66,1955/12/16,Developer III,n/a,Mass Customer,N,??????????????????????,Yes,6
2194,Johnette,O'Fergus,Female,79,1958/9/10,Electrical Engineer,Manufacturing,Affluent Customer,N,?????????,Yes,11
2195,Nevsa,Taill,Female,94,1987/5/2,GIS Technical Architect,Financial Services,Affluent Customer,N,??? ???? ??? ??? ??? ???,Yes,13
2196,Skylar,Brise,Male,66,1976/6/8,Media Manager I,Retail,High Net Worth,N,??nb??l? ?u???? ???olop ?? ???oq?l ?n ?unp??p???u?? ??od???? po??sn??? op p?s '???l? ?u???s??d??p? ??n?????suo? '????? ???s ??olop ??nsd?? ?????o??,Yes,7
2197,Filip,Willows,Male,32,1993/9/16,Programmer Analyst I,Financial Services,Mass Customer,N,??????????,No,7
2198,Marijn,Arnoll,Male,1,1998/1/10,Editor,Property,Affluent Customer,N,?????(???????,Yes,1
2199,Leigha,Ranger,Female,89,1983/2/9,Account Coordinator,Property,High Net Worth,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,Yes,13
2200,Teodoor,Lovelace,Male,23,1986/7/13,Community Outreach Specialist,n/a,Affluent Customer,N,!@#$%^&*(),Yes,16
2201,Trisha,Basset,Female,56,1998/12/12,Design Engineer,Financial Services,Affluent Customer,N,,Yes,1
2202,Diannne,Neissen,Female,46,1977/8/19,Physical Therapy Assistant,Financial Services,Affluent Customer,N,!@#$%^&*(),Yes,8
2203,Ganny,Alessandrelli,Male,13,1998/12/23,Sales Associate,Health,High Net Worth,N,??nb??l? ?u???? ???olop ?? ???oq?l ?n ?unp??p???u?? ??od???? po??sn??? op p?s '???l? ?u???s??d??p? ??n?????suo? '????? ???s ??olop ??nsd?? ?????o??,Yes,2
2204,Kacie,Barthram,Female,16,1967/9/7,Librarian,Entertainment,High Net Worth,N,?????????????????,No,7
2205,Birk,Elphey,U,76,,Accounting Assistant III,IT,Mass Customer,N,,No,
2206,Osmond,McCamish,Male,60,1957/5/25,Structural Engineer,Financial Services,Affluent Customer,N,"??????????????????, ?????????? ???????????, ????? ?????????????????, ???????? ????????????",No,14
2207,Junia,Gall,Female,93,1979/1/26,Web Designer IV,Manufacturing,Mass Customer,N,",./;'[]\-=",Yes,16
2208,Lavena,Embling,Female,59,1954/5/7,,n/a,Mass Customer,N,,No,9
2209,Rriocard,Gavan,Male,4,1993/8/4,Registered Nurse,Health,Affluent Customer,N,(???? ? ????),Yes,3
2210,Kirby,Cameron,Male,16,1985/11/24,Registered Nurse,Health,High Net Worth,N,"??????????????????, ?????????? ???????????, ????? ?????????????????, ???????? ????????????",No,5
2211,Carmelita,Matuskiewicz,Female,3,1975/8/27,,Manufacturing,Mass Customer,N,???,Yes,18
2212,Adrianne,Raoux,Female,22,1974/5/13,Technical Writer,Manufacturing,Affluent Customer,N,??????????????,Yes,20
2213,Jesse,Leyshon,Female,70,1996/5/7,Legal Assistant,n/a,Affluent Customer,N,??H????????e? ?????????w?h????o???????? ???????W??????a?????i??????????t??????s???? ??????B????????e??h????????i?????????????n?d?????? ???????????T????????h??????e????? ?????W???????a???????,Yes,6
2214,Farlay,Plevey,Male,52,1957/3/26,,Manufacturing,High Net Worth,N,??test??,Yes,8
2215,Viola,Wadhams,Female,50,1971/2/20,Structural Engineer,Financial Services,Mass Customer,N,,Yes,18
2216,Clarinda,Woffinden,Female,29,1962/1/2,Systems Administrator II,Property,High Net Worth,N,0,Yes,10
2217,Kristofor,Juris,Male,98,1981/10/17,Paralegal,Financial Services,Mass Customer,N,NULL,No,16
2218,Madelena,Blincoe,Female,94,1992/5/27,Senior Sales Associate,Health,Affluent Customer,N,0/0,No,4
2219,Ansel,Napier,Male,73,1982/3/1,Senior Quality Engineer,n/a,High Net Worth,N,??nb??l? ?u???? ???olop ?? ???oq?l ?n ?unp??p???u?? ??od???? po??sn??? op p?s '???l? ?u???s??d??p? ??n?????suo? '????? ???s ??olop ??nsd?? ?????o??,Yes,3
2220,Curr,Jancey,Male,35,1959/5/13,Legal Assistant,Financial Services,Mass Customer,N,",./;'[]\-=",Yes,13
2221,Tye,Scottini,Male,80,1995/11/7,General Manager,Argiculture,Affluent Customer,N,1,No,7
2222,Caroline,Grabban,Female,20,1974/8/26,Professor,Financial Services,Mass Customer,N,,No,14
2223,Sarita,Georgiev,Female,38,1981/1/29,Professor,Health,Mass Customer,N,,No,12
2224,Sydel,Seccombe,Female,3,1998/8/18,Budget/Accounting Analyst III,Retail,High Net Worth,N,$1.00,Yes,4
2225,Christina,Easum,Female,45,1988/4/2,Occupational Therapist,Health,Affluent Customer,N,"'""''''""",No,19
2226,Hedvig,Flatt,Female,10,1955/7/22,Biostatistician II,Entertainment,Mass Customer,N,,No,11
2227,Duff,Kemble,Male,45,1976/7/16,Systems Administrator I,Property,Affluent Customer,N,1'; DROP TABLE users--,Yes,9
2228,Rosita,Soppeth,Female,12,1956/3/9,Geological Engineer,Manufacturing,High Net Worth,N,?????????T?????????h???e??????????? ?????????N???e???z??????p??????????e???????r???????????d?????????i?????????a???????n?? ???????h???i???v???e????-????????m??????i?????n??d??? ??????o?????????,No,9
2229,Linette,Gotmann,Female,76,1959/4/10,Cost Accountant,Financial Services,Affluent Customer,N,test??test??,Yes,7
2230,Gertruda,Shrimpling,Female,53,1977/12/22,,n/a,Mass Customer,N,?? ? ? ? ? ? ? ??,No,19
2231,Rasla,Landreth,Female,68,1959/9/25,Accounting Assistant II,n/a,Mass Customer,N,1;DROP TABLE users,No,13
2232,Nev,Malone,Male,69,1990/5/7,Help Desk Technician,n/a,Mass Customer,N,-1.00E+02,Yes,11
2233,Cassi,Killingworth,Female,49,1973/9/4,Sales Associate,n/a,Mass Customer,N,????test??,Yes,8
2234,Dylan,Hanvey,Male,48,1986/9/9,Electrical Engineer,Manufacturing,Mass Customer,N,????????????????,No,18
2235,Maxine,Cauldwell,Female,75,1979/10/2,Social Worker,Health,Affluent Customer,N,????test??,No,16
2236,Arin,Crickmoor,Male,0,1968/4/16,Data Coordiator,Manufacturing,Affluent Customer,N,test??test??,Yes,13
2237,Julia,Walden,Female,83,1969/6/26,,n/a,Mass Customer,N,?????????????????,Yes,9
2238,Nata,Plinck,Female,96,1978/9/14,Director of Sales,Retail,Mass Customer,N,NIL,Yes,14
2239,Jocelyne,Pasquale,Female,0,1960/1/11,Associate Professor,Property,High Net Worth,N,-1,Yes,8
2240,Niall,Hallifax,Male,4,1969/7/25,Automation Specialist III,Manufacturing,High Net Worth,N,??????,Yes,16
2241,Augy,Jerrems,Male,45,1975/2/23,Paralegal,Financial Services,High Net Worth,N,?????(???????,No,10
2242,Elsy,Springell,Female,25,1977/9/24,VP Sales,n/a,Mass Customer,N,??test??,Yes,21
2243,Lena,Cronshaw,Female,76,1976/8/28,Business Systems Development Analyst,n/a,Affluent Customer,N,???? ? ? ? ? ? ? ? ? ? ? ? ? ? ?,Yes,7
2244,Sidney,Cargon,Male,97,1972/5/10,Software Test Engineer III,Manufacturing,Mass Customer,N,1'; DROP TABLE users--,No,5
2245,Elsinore,Banbrook,Female,11,1980/4/21,Marketing Manager,Argiculture,Mass Customer,N,Z????????A????????L??????????G??O?????,No,3
2246,Giraldo,Lacer,Male,16,1979/1/24,Database Administrator III,n/a,Mass Customer,N,"??????????????????, ?????????? ???????????, ????? ?????????????????, ???????? ????????????",Yes,13
2247,Gweneth,Wilkins,Female,17,1995/1/20,Teacher,Retail,High Net Worth,N,???????????test???????????? ??????????,Yes,1
2248,Helsa,Grandisson,Female,33,1996/5/23,Software Engineer I,Manufacturing,Mass Customer,N,T???????o? ??i????????n???v??????o???????ke?????????????? ?t???????????h????????????e?????????? ?????????h?????????i??????????v???e??????????-m??i?n??????????d????????????? ?????????r???e?p??r????????e???????s?,No,1
2249,Kiele,Caghan,Female,7,1996/11/11,,Financial Services,Mass Customer,N,??test??,No,5
2250,De witt,Gleave,Male,72,1992/6/26,,Telecommunications,High Net Worth,N,T???????o? ??i????????n???v??????o???????ke?????????????? ?t???????????h????????????e?????????? ?????????h?????????i??????????v???e??????????-m??i?n??????????d????????????? ?????????r???e?p??r????????e???????s?,No,7
2251,Leslie,Shotboult,Male,68,1959/8/19,,Property,High Net Worth,N,?????????????????,No,19
2252,Darcey,Annis,U,31,,Teacher,IT,High Net Worth,N,,Yes,
2253,Gracie,Kubacki,Female,28,1959/2/8,Office Assistant I,Manufacturing,Affluent Customer,N,??????????????,Yes,13
2254,Ann,Beek,Female,36,1955/10/21,Programmer Analyst II,Health,Affluent Customer,N,?? ? ? ?,No,18
2255,Iorgo,Krol,Male,92,1992/7/11,Dental Hygienist,Health,Affluent Customer,N,-1,Yes,5
2256,Mara,Rosterne,Female,28,1978/2/26,Marketing Manager,Retail,Mass Customer,N,0/0,No,15
2257,Siward,Corradino,Male,27,1977/10/13,Librarian,Entertainment,Mass Customer,N,??test??,No,15
2258,Cathy,Powter,Female,63,1974/3/21,Account Executive,Retail,High Net Worth,N,?????(???????,No,7
2259,Leanora,Calbert,Female,83,1999/7/2,Environmental Specialist,n/a,Affluent Customer,N,T???????o? ??i????????n???v??????o???????ke?????????????? ?t???????????h????????????e?????????? ?????????h?????????i??????????v???e??????????-m??i?n??????????d????????????? ?????????r???e?p??r????????e???????s?,No,2
2260,Jarad,Barthropp,Male,38,1967/2/9,Administrative Assistant IV,Argiculture,High Net Worth,N,01-Feb,No,11
2261,Gerome,Monshall,Male,81,1980/9/21,Account Representative II,Health,Mass Customer,N,???????????(??????????)?????????,Yes,13
2262,Nyssa,Banister,Female,90,1984/4/21,Pharmacist,Health,Mass Customer,N,??? ???? ??? ??? ??? ???,Yes,2
2263,Lois,Sorel,Female,79,1987/2/6,Professor,Argiculture,Mass Customer,N,?????????,Yes,21
2264,Tony,Shirley,Female,18,1972/7/17,Occupational Therapist,Health,Affluent Customer,N,?,No,9
2265,Brendan,Vicent,Male,55,1980/7/29,,Property,Mass Customer,N,,Yes,5
2266,Jeth,Tomes,Male,74,1998/10/11,,Retail,High Net Worth,N,../../../../../../../../../../../etc/passwd%00,No,1
2267,Andrei,Mulchrone,Female,78,1964/4/28,Business Systems Development Analyst,n/a,Affluent Customer,N,??? ???? ??? ??? ??? ???,No,14
2268,Wilhelmina,Gothup,Female,66,1965/10/7,Pharmacist,Health,Mass Customer,N,test??test??,No,19
2269,Beitris,Lamy,Female,33,1989/11/11,Product Engineer,n/a,Mass Customer,N,??test??,No,9
2270,Augustus,Edleston,Male,50,1966/9/28,Information Systems Manager,Retail,Affluent Customer,N,T???????o? ??i????????n???v??????o???????ke?????????????? ?t???????????h????????????e?????????? ?????????h?????????i??????????v???e??????????-m??i?n??????????d????????????? ?????????r???e?p??r????????e???????s?,No,9
2271,King,Hoston,Male,96,1974/3/26,,Telecommunications,Mass Customer,N,"''''""",Yes,18
2272,Grete,Hindenburg,Female,82,1994/12/21,Internal Auditor,Manufacturing,Mass Customer,N,-1.00E+02,No,1
2273,Rhetta,Lambrook,Female,71,1964/8/4,Assistant Professor,n/a,Mass Customer,N,???????????????? ????????????????,Yes,9
2274,Nada,Reinert,Female,15,1979/11/26,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,N,,Yes,13
2275,Ursulina,Carter,Female,77,1992/7/19,Human Resources Assistant II,Financial Services,High Net Worth,N,T???????o? ??i????????n???v??????o???????ke?????????????? ?t???????????h????????????e?????????? ?????????h?????????i??????????v???e??????????-m??i?n??????????d????????????? ?????????r???e?p??r????????e???????s?,Yes,8
2276,Stormy,Caveney,Female,90,1985/10/6,Desktop Support Technician,n/a,Mass Customer,N,(???? ? ????),Yes,12
2277,Gillie,Ruben,Female,44,1963/8/22,Cost Accountant,Financial Services,High Net Worth,N,?????????T?????????h???e??????????? ?????????N???e???z??????p??????????e???????r???????????d?????????i?????????a???????n?? ???????h???i???v???e????-????????m??????i?????n??d??? ??????o?????????,Yes,7
2278,Gerri,Heliet,Male,11,1977/9/25,Product Engineer,Health,Affluent Customer,N,???????? ?????????,Yes,8
2279,Garrett,Szymon,Male,42,1979/3/19,Human Resources Assistant II,Health,Mass Customer,N,?? ? ? ? ? ? ? ??,No,3
2280,Wrennie,Alexandersson,Female,93,1960/11/18,Budget/Accounting Analyst I,n/a,Mass Customer,N,-$1.00,No,9
2281,Valaria,Abrehart,Female,56,1989/5/10,,n/a,High Net Worth,N,0.00E+00,Yes,14
2282,Dominic,Gregoletti,Male,81,1957/2/25,Senior Financial Analyst,Financial Services,Affluent Customer,N,1.00E+02,Yes,7
